name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,founded_month,founded_year
312 Capital,Finance,500000,operating,USA,IL,Chicago,Chicago,1,2013-01-23,2014-09-16,2014-09-16,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31Dover,Wine And Spirits,2274716,operating,GBR,Unknown,London,London,1,2012-07-01,2014-03-01,2014-03-01,0,2274716,0,0,0,0,0,0,0,0,0,0,0,0,2274716,0,0,0,0,0,0,7,0
33Across,Advertising,25654560,operating,USA,NY,New York City,New York,5,2007-09-01,2009-02-06,2012-07-19,750000,24904560,0,0,0,0,0,0,0,0,0,0,0,1284560,9000000,13100000,0,0,0,0,0,9,0
"360fly, Inc.",Consumer Electronics,17800000,operating,USA,PA,Pittsburgh,Pittsburgh,1,1998-01-01,2014-08-11,2014-08-11,0,17800000,0,0,0,0,0,0,0,0,0,0,0,0,17800000,0,0,0,0,0,0,1,0
360Guanxi,Life Sciences,5000000,operating,CHN,Unknown,Shanghai,Shanghai,1,2000-01-01,2009-06-01,2009-06-01,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360imaging,Biotechnology,1000000,operating,USA,GA,Atlanta,Atlanta,2,2005-01-01,2011-11-01,2013-01-01,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,1,0
360incentives.com,Software,7650000,operating,CAN,ON,Toronto,Whitby,1,2008-01-01,2013-01-15,2013-01-15,0,7650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360Learning,Corporate Training,1543920,operating,FRA,Unknown,Paris,Paris,1,2010-01-01,2013-09-30,2013-09-30,1543920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360pi,Artificial Intelligence,4100000,operating,CAN,ON,Ottawa,Ottawa,2,2007-07-01,2012-04-20,2013-08-18,0,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
360SHOP,Enterprise Software,1623640,operating,CHN,Unknown,CHN - Other,Unknown,1,,2013-03-01,2013-03-01,0,1623640,0,0,0,0,0,0,0,0,0,0,0,1623640,0,0,0,0,0,0,0,0,0
365 Data Centers,Services,16000000,operating,USA,CA,SF Bay Area,Emeryville,1,2012-01-01,2014-09-10,2014-09-10,0,16000000,0,0,0,0,0,0,0,0,0,0,0,0,16000000,0,0,0,0,0,0,1,0
365looks,Fashion,73047,operating,ESP,Unknown,ESP - Other,Unknown,2,2011-12-12,2011-12-01,2012-07-01,73047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
365net,Mobile,2203975,operating,Unknown,Unknown,Unknown,Unknown,1,2006-01-01,2007-05-01,2007-05-01,0,0,0,2203975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365Scores,Sports,6700000,operating,ISR,Unknown,Tel Aviv,Tel Aviv,2,2008-01-01,2013-01-28,2014-09-29,0,6700000,0,0,0,0,0,0,0,0,0,0,0,1200000,5500000,0,0,0,0,0,0,1,0
36Kr,Social Media,1573976,operating,CHN,Unknown,Beijing,Beijing,2,1999-01-01,2011-04-01,2012-07-01,0,1573976,0,0,0,0,0,0,0,0,0,0,0,1573976,0,0,0,0,0,0,0,1,0
37coins,Bitcoin,25000,operating,USA,CA,SF Bay Area,Sunnyvale,1,2014-01-01,2014-03-15,2014-03-15,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37mhealth,Mobile,1629549,operating,CHN,Unknown,CHN - Other,Unknown,1,2013-01-01,2014-03-01,2014-03-01,0,0,0,0,0,0,1629549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382 Communications,Mobile,1600000,operating,USA,MA,Boston,Quincy,1,2010-01-01,2012-01-13,2012-01-13,0,0,0,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39 Health,Health and Wellness,3750000,operating,Unknown,Unknown,Unknown,Unknown,2,,2006-03-01,2007-03-01,0,3750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BaysOver,Online Travel,1719583,operating,CHE,Unknown,Geneva,Geneva,2,2011-08-01,2011-08-01,2014-07-10,375000,0,0,0,0,0,1344583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3C Plus,Web Development,75000,operating,BRA,Unknown,Curitiba,Curitiba,1,2013-01-10,2013-01-10,2013-01-10,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3CI,Biotechnology,133620,operating,ITA,Unknown,Bolzano,Bolzano,1,2008-01-01,2011-01-01,2011-01-01,0,0,0,0,0,0,0,133620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3ClickEMR Corporation,Electronic Health Records,500000,closed,USA,MA,Boston,West Roxbury,2,2010-06-23,2010-06-23,2011-06-01,250000,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3CLogic,Customer Service,5740000,operating,USA,MD,"Washington, D.C.",Rockville,2,2005-01-01,2013-01-14,2014-03-04,0,4200000,0,0,1540000,0,0,0,0,0,0,0,0,0,4200000,0,0,0,0,0,0,1,0
3D Biomatrix,Biotechnology,1465000,operating,USA,MI,Detroit,Ann Arbor,1,2010-01-01,2013-02-05,2013-02-05,1465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D Control Systems,Enterprise Software,28000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-03-01,2013-11-10,2013-11-10,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3D Data,,250000,operating,USA,MA,Boston,Quincy,1,2013-01-01,2014-06-02,2014-06-02,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D Eye Solutions,,380000,operating,USA,FL,Orlando,Longwood,2,,2008-08-11,2010-04-06,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D FUTURE VISION II,Games,503000,closed,USA,FL,Orlando,Longwood,2,2011-01-01,2011-06-22,2013-03-21,0,503000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D Hubs,3D Printing,4500000,operating,NLD,Unknown,Amsterdam,Amsterdam,2,2013-04-01,2013-08-27,2014-09-02,0,4500000,0,0,0,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0,4,0
3D Industri.es,3D,1200000,operating,USA,OH,Cincinnati,Cincinnati,2,2011-01-01,2012-03-01,2013-03-01,350000,0,0,0,0,0,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3D Operations, Inc.",,7500,operating,Unknown,Unknown,Unknown,Unknown,1,2014-06-18,2014-05-15,2014-05-15,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3D Product Imaging,3D Technology,240000,operating,Unknown,Unknown,Unknown,Unknown,2,2013-01-01,2014-01-01,2014-05-15,0,0,0,0,205000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D Robotics,Drones,35000000,operating,USA,CA,San Diego,San Diego,3,2009-01-01,2012-11-05,2014-09-16,0,35000000,0,0,0,0,0,0,0,0,0,0,0,5000000,30000000,0,0,0,0,0,0,1,0
3D Sports Technology,Software,909940,operating,USA,MN,Minneapolis,Minneapolis,3,2010-01-01,2011-01-21,2013-07-25,0,909940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D Systems,Software,169500000,operating,USA,SC,SC - Other,Rock Hill,3,1986-01-01,2014-01-15,2014-10-13,0,19500000,0,0,0,0,0,0,0,0,150000000,0,0,0,0,0,0,0,0,0,0,1,0
3d Vision Systems,Hardware + Software,150000,operating,USA,MI,Detroit,Ann Arbor,1,2009-01-01,2012-12-03,2012-12-03,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3D-4U,,750000,operating,USA,WA,WA - Other,Pullman,1,2012-01-01,2014-10-14,2014-10-14,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3DBin,E-Commerce,400000,operating,USA,CA,SF Bay Area,Redwood City,1,2009-02-06,2014-10-12,2014-10-12,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3dCart Shopping Cart Software,E-Commerce,1250000,operating,USA,FL,Ft. Lauderdale,Lauderhill,1,1997-05-01,2010-01-01,2010-01-01,0,0,0,0,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3dim,,50000,operating,Unknown,Unknown,Unknown,Unknown,1,,2013-10-30,2013-10-30,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DiVi Company,Software,2670000,operating,RUS,Unknown,RUS - Other,Miass,2,2011-04-01,2011-01-01,2012-10-01,1870000,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
3DLT.com,Retail,530000,operating,USA,KY,KY - Other,Covington,1,,2014-08-22,2014-08-22,0,0,0,0,0,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Dmena,,30000,operating,Unknown,Unknown,Unknown,Unknown,1,2014-08-03,2014-01-01,2014-01-01,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3DMGAME,Video,732064,operating,Unknown,Unknown,Unknown,Unknown,1,2001-01-01,2010-05-01,2010-05-01,0,0,0,0,0,0,732064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3dplusme,3D Printing,200000,operating,USA,UT,Salt Lake City,Salt Lake City,1,,2014-04-06,2014-04-06,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DR Laboratories,Biotechnology,7436500,operating,USA,KY,Louisville,Louisville,2,,2009-05-29,2012-08-23,0,7200000,0,0,0,236500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DSoC,Mobile,2065000,operating,IND,Unknown,Bangalore,Bangalore,2,2006-06-01,2007-12-01,2010-08-01,0,2065000,0,0,0,0,0,0,0,0,0,0,0,1240000,825000,0,0,0,0,0,0,6,0
3DVista,Curated Web,475000,operating,Unknown,Unknown,Unknown,Unknown,1,,2008-06-03,2008-06-03,0,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FLOZ,Health and Wellness,750000,operating,USA,NY,New York City,New York,1,2009-11-01,2013-08-16,2013-08-16,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3G Multimedia,Mobile,1700000,operating,HUN,Unknown,Budapest,Budapest,2,2009-09-15,2011-01-01,2012-07-01,0,1700000,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,0,0,0,0,0,9,0
3Guppies,Music,20000000,operating,USA,WA,Seattle,Seattle,1,2003-01-01,2006-04-05,2006-04-05,0,20000000,0,0,0,0,0,0,0,0,0,0,0,20000000,0,0,0,0,0,0,0,1,0
3GV8 International Inc,Mobile,746185,operating,CHN,Unknown,Beijing,Beijing,2,2005-07-01,2006-03-01,2007-02-01,0,746185,0,0,0,0,0,0,0,0,0,0,0,746185,0,0,0,0,0,0,0,7,0
3i Systems,Semiconductors,13708150,closed,CHN,Unknown,Guangdong,Guangdong,3,2006-11-01,2007-08-20,2010-03-01,0,13708150,0,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,0,0,0,0,11,0
3Jam,Messaging,4000000,operating,USA,CA,SF Bay Area,San Francisco,1,2005-01-01,2007-07-01,2007-07-01,0,4000000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,1,0
3Leaf,Web Hosting,65000000,acquired,USA,CA,SF Bay Area,Santa Clara,3,2004-06-01,2005-01-01,2008-09-22,0,65000000,0,0,0,0,0,0,0,0,0,0,0,10000000,20000000,35000000,0,0,0,0,0,6,0
3LM,Android,1500000,acquired,Unknown,Unknown,Unknown,Unknown,1,2010-07-01,2010-07-01,2010-07-01,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3Nod,Enterprise Software,5300000,operating,CHN,Unknown,Shenzhen,Shenzhen,1,,2007-01-01,2007-01-01,0,5300000,0,0,0,0,0,0,0,0,0,0,0,5300000,0,0,0,0,0,0,0,0,0
3P Biopharmaceuticals,Biotechnology,4783500,operating,ESP,Unknown,Navarra,Unknown,2,,2007-06-29,2008-02-05,0,4783500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Pillar Global,Software,25920000,operating,USA,VA,"Washington, D.C.",Fairfax,4,2006-08-01,2010-01-29,2013-06-06,0,22520000,0,0,0,3400000,0,0,0,0,0,0,0,12000000,0,0,0,0,0,0,0,8,0
3Play Media,Software,1011601,operating,USA,MA,Boston,Cambridge,3,2007-01-01,2010-02-08,2011-10-21,50000,961601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3point5.com,Curated Web,1500000,operating,USA,UT,Salt Lake City,Salt Lake City,1,,2006-10-09,2006-10-09,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0
3POWER ENERGY GROUP,Clean Technology,50000000,operating,GBR,Unknown,Plymouth,Plymouth,1,,2011-03-11,2011-03-11,0,0,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3rd Planet,Curated Web,1500000,operating,CHN,Unknown,CHN - Other,Unknown,2,2010-05-23,2011-02-10,2012-05-01,0,1000000,0,0,0,0,500000,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,5,0
3rdKind,Game,1000000,operating,JPN,Unknown,Tokyo,Tokyo,1,,2014-07-29,2014-07-29,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ROAM,Mobile,1394250,operating,FRA,Unknown,Nice,Mougins,1,2005-01-01,2008-11-14,2008-11-14,0,1394250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3scale,Developer APIs,5000000,operating,ESP,Unknown,Barcelona,Barcelona,2,2007-12-01,2010-04-20,2013-04-24,800000,0,0,0,0,0,0,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,12,0
3Scan,Biotechnology,390000,operating,USA,CA,SF Bay Area,San Francisco,3,2011-01-01,2011-08-31,2013-07-16,40000,0,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3seventy,Software,2000000,operating,USA,TX,Austin,Austin,1,2008-01-01,2011-08-19,2011-08-19,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3SP Group,Manufacturing,13780000,operating,FRA,Unknown,Franche-Comte,Unknown,1,,2009-05-20,2009-05-20,0,13780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3sun,Clean Technology,15152514,operating,GBR,Unknown,Norfolk,Unknown,1,2007-01-01,2014-03-03,2014-03-03,0,15152514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3TEN8,Software,1000000,operating,USA,CA,SF Bay Area,Santa Clara,1,2013-08-15,2014-09-01,2014-09-01,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
3TIER,Clean Technology,15000000,acquired,USA,WA,Seattle,Seattle,3,1999-01-01,2007-09-05,2010-02-25,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,1,0
3Touch,Software,272000,closed,IRL,Unknown,IRL - Other,Athlone,1,2003-01-01,2007-05-01,2007-05-01,0,272000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3V Transaction Services,Online Shopping,25500000,operating,IRL,Unknown,Dublin,Dublin,1,2004-01-01,2013-03-01,2013-03-01,0,25500000,0,0,0,0,0,0,0,0,0,0,0,25500000,0,0,0,0,0,0,0,1,0
3VR,Security,56567194,operating,USA,CA,SF Bay Area,San Francisco,6,2002-01-01,2006-01-17,2013-10-04,0,53000000,0,0,0,3567194,0,0,0,0,0,0,0,5000000,10000000,9000000,12000000,17000000,0,0,0,1,0
3X Systems,Flash Storage,3393925,operating,USA,OH,"Columbus, Ohio",Columbus,2,2007-11-01,2008-02-20,2010-05-26,0,3393925,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,0,0,0,0,0,11,0
3yy game platform,Video,163934,operating,Unknown,Unknown,Unknown,Unknown,1,,2013-12-01,2013-12-01,0,0,0,0,0,0,163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 the stars,Networking,1000,operating,BWA,Unknown,BWA - Other,Ramotswa,1,2013-07-12,2014-05-14,2014-05-14,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4-Tell,E-Commerce,2234979,operating,USA,WA,WA - Other,Stevenson,5,2009-04-01,2011-07-01,2013-07-26,25000,1959979,0,0,0,250000,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,4,0
40 Partners Ltd,,228187,operating,GBR,Unknown,London,London,1,,2013-07-01,2013-07-01,228187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404 Found!,Enterprise Software,6246800,operating,Unknown,Unknown,Unknown,Unknown,2,1997-01-01,1999-07-01,2000-07-01,513200,5733600,0,0,0,0,0,0,0,0,0,0,0,5733600,0,0,0,0,0,0,0,1,0
405Labs,Machine Learning,81000,operating,USA,CA,San Diego,San Diego,1,2014-01-01,2014-10-22,2014-10-22,0,81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40billion.com,Entrepreneur,1050000,operating,USA,GA,Atlanta,Atlanta,3,2008-01-23,2008-04-01,2010-06-01,1050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
410 Labs,Messaging,750000,operating,USA,MD,Baltimore,Baltimore,1,2010-01-01,2011-07-11,2011-07-11,0,750000,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,1,0
41st Parameter,Security,38064570,acquired,USA,CA,SF Bay Area,San Jose,4,2004-01-01,2006-05-08,2012-04-11,0,38064570,0,0,0,0,0,0,0,0,0,0,0,0,11200000,10070000,13000000,0,0,0,0,1,0
42,Enterprise Software,800000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-01-01,2013-02-21,2014-05-16,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422 Group,Software,1000000,operating,USA,GA,Atlanta,Tucker,1,2004-01-01,2010-06-15,2010-06-15,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42Floors,Commercial Real Estate,17400000,operating,USA,CA,SF Bay Area,San Francisco,4,2011-01-01,2011-09-01,2013-01-31,400000,17000000,0,0,0,0,0,0,0,0,0,0,0,5000000,12000000,0,0,0,0,0,0,1,0
42Networks,Web Hosting,2258720,acquired,SWE,Unknown,Stockholm,Kista,1,,2006-02-13,2006-02-13,0,2258720,0,0,0,0,0,0,0,0,0,0,0,0,2258720,0,0,0,0,0,0,0,0
46elks,Mobile,485610,operating,SWE,Unknown,Stockholm,Stockholm,2,,2012-08-24,2014-10-02,485610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480 Biomedical,Biotechnology,37956999,operating,USA,MA,Boston,Watertown,3,2011-01-01,2012-02-14,2013-04-12,0,32956999,0,0,0,5000000,0,0,0,0,0,0,0,15000000,0,0,0,0,0,0,0,1,0
490 Entertainment,Games,450000,operating,USA,NY,Long Island,Smithtown,1,1991-05-01,2014-08-15,2014-08-15,0,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4:33 Creative Lab,Game,100000000,operating,KOR,Unknown,Seoul,Seoul,1,,2014-11-13,2014-11-13,0,0,0,0,0,0,0,0,100000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Cable TV,Clean Technology,20900,operating,USA,SC,Myrtle Beach,Conway,1,2005-01-01,2013-10-07,2013-10-07,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4D Energetics,Clean Technology,1160000,operating,USA,CA,SF Bay Area,Menlo Park,2,,2012-09-01,2014-02-18,0,0,1160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DK Technologies,Mobile,3378975,operating,USA,VA,"Washington, D.C.",Herndon,1,2005-01-01,2011-12-12,2011-12-12,0,0,0,0,0,0,0,0,3378975,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4FRONT PARTNERS,,22000,operating,USA,FL,Sarasota - Bradenton,Sarasota,1,,2014-02-11,2014-02-11,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Home,Cloud Computing,9416354,acquired,USA,CA,SF Bay Area,Sunnyvale,6,2006-01-01,2006-08-01,2010-02-03,0,9146354,0,0,270000,0,0,0,0,0,0,0,0,2850000,1000000,500000,0,0,0,0,0,1,0
4INFO,Advertising,70288000,operating,USA,CA,SF Bay Area,San Mateo,8,2004-01-01,2005-03-01,2014-08-01,0,64288000,0,0,0,6000000,0,0,0,0,0,0,0,0,0,8000000,24000000,8000000,0,0,0,1,0
4Less,Marketplaces,1000000,operating,Unknown,Unknown,Unknown,Unknown,1,2012-03-01,2012-03-01,2012-03-01,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4meee,E-Commerce,500000,operating,JPN,Unknown,Tokyo,Tokyo,1,,2014-08-13,2014-08-13,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4moms,Hardware + Software,60000000,operating,USA,PA,Pittsburgh,Pittsburgh,4,2005-01-01,2005-06-17,2014-09-10,0,60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4s91.com,Mobile,10000000,operating,Unknown,Unknown,Unknown,Unknown,1,2011-03-01,2012-02-01,2012-02-01,0,10000000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,3,0
4Soils,Kids,50000,operating,USA,CA,SF Bay Area,Stanford,1,2012-01-01,2013-08-26,2013-08-26,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4Tech,Biotechnology,7000000,operating,USA,MA,Boston,Waltham,1,2011-01-01,2011-12-21,2011-12-21,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4th aspect,Advertising,1121081,operating,GBR,Unknown,Sunderland Bridge,Sunderland Bridge,4,2010-03-10,2011-03-10,2013-08-15,1121081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4vets,Pets,762500,operating,BRA,Unknown,Sao Paulo,So Paulo,1,2013-08-01,2013-08-29,2013-08-29,0,0,0,0,0,762500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5 CUPS and some sugar,Curated Web,385980,operating,DEU,Unknown,Berlin,Berlin,1,2012-01-01,2013-07-23,2013-07-23,0,0,0,0,0,0,0,0,385980,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 examples,Software,250000,operating,USA,NC,Raleigh,Morrisville,1,2004-01-01,2010-07-14,2010-07-14,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 Million Shoppers,Mobile,15000,operating,USA,TX,Dallas,Dallas,1,,2014-08-07,2014-08-07,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 Minutes,Games,3500000,operating,CHN,Unknown,Shanghai,Shanghai,1,,2009-12-21,2009-12-21,0,3500000,0,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0,0,0
5 O'Clock Records,Software,440000,operating,USA,NY,New York City,New York,2,2012-01-01,2012-03-29,2013-01-08,0,0,0,0,0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5 Screens Media,Business Services,80000,operating,Unknown,Unknown,Unknown,Unknown,2,2013-10-28,2014-06-15,2014-08-07,30000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
5 Star Mobile,Consumer Electronics,180000,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,1,2013-07-23,2014-02-20,2014-02-20,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
500 Luchadores,,2013000,operating,USA,CA,SF Bay Area,Mountain View,1,,2014-01-27,2014-01-27,0,2013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500Friends,E-Commerce,12900000,acquired,USA,CA,SF Bay Area,San Francisco,6,2010-01-01,2009-12-15,2013-03-12,1400000,9500000,0,0,0,2000000,0,0,0,0,0,0,0,4500000,5000000,0,0,0,0,0,0,1,0
500Indies,,100000,operating,Unknown,Unknown,Unknown,Unknown,1,2014-08-15,2014-09-01,2014-09-01,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
500px,Photography,9325000,operating,CAN,ON,Toronto,Toronto,2,2009-10-01,2011-06-03,2013-08-07,525000,8800000,0,0,0,0,0,0,0,0,0,0,0,8800000,0,0,0,0,0,0,0,10,0
500Shops,Online Shopping,5000,operating,NGA,Unknown,Lagos,Yaba,1,,2013-12-01,2013-12-01,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51 Auto,Automotive,4500000,closed,Unknown,Unknown,Unknown,Unknown,1,,2008-06-01,2008-06-01,0,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.com,Software,27000000,operating,CHN,Unknown,Shanghai,Shanghai,3,2005-01-01,2006-05-01,2007-07-01,0,27000000,0,0,0,0,0,0,0,0,0,0,0,6000000,15000000,0,0,0,0,0,0,1,0
5151tuan,Real Estate,2928257,operating,CHN,Unknown,CHN - Other,Unknown,1,2009-01-01,2010-05-01,2010-05-01,0,0,0,0,0,0,2928257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5173.com,E-Commerce,9300000,operating,CHN,Unknown,CHN - Other,Jinhua,3,2002-11-01,2004-03-01,2007-12-01,0,9300000,0,0,0,0,0,0,0,0,0,0,0,0,6300000,0,0,0,0,0,0,11,0
51aiya.com,Health Care,389673,operating,CHN,Unknown,Shenzhen,Shenzhen,1,2012-01-01,2013-08-01,2013-08-01,0,0,0,0,0,0,389673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51credit.com,Finance,10000000,operating,CHN,Unknown,Beijing,Beijing,2,,2006-01-01,2007-07-01,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0
51edj,E-Commerce,1158814,operating,CHN,Unknown,Beijing,Beijing,2,,2012-03-01,2012-12-01,0,1000000,0,158814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
